Date,Close/Last,Volume,Open,High,Low
12/12/2014,$17.9324,3810,$17.9324,$17.9324,$17.9324
12/11/2014,$18.2,N/A,$18.2,$18.2,$18.2
12/10/2014,$18.2,210,$18.2,$18.2,$18.2
12/09/2014,$18.41,450,$18.41,$18.41,$18.41
12/08/2014,$18.4301,1700,$18.4301,$18.4301,$18.27
12/05/2014,$18.06,N/A,$18.06,$18.06,$18.06
12/04/2014,$18.06,400,$18.06,$18.06,$18.06
12/03/2014,$17.12,N/A,$17.12,$17.12,$17.12
12/02/2014,$17.12,125,$17.12,$17.12,$17.12
12/01/2014,$17.39,264,$17.32,$17.39,$17.32
11/28/2014,$17.57,N/A,$17.57,$17.57,$17.57
11/26/2014,$17.57,N/A,$17.57,$17.57,$17.57
11/25/2014,$17.57,N/A,$17.57,$17.57,$17.57
11/24/2014,$17.57,N/A,$17.57,$17.57,$17.57
11/21/2014,$17.57,700,$17.57,$17.57,$17.57
11/20/2014,$17.95,273,$17.95,$17.95,$17.95
11/19/2014,$18.12,N/A,$18.12,$18.12,$18.12
11/18/2014,$18.12,10,$17.87,$17.87,$17.87
11/17/2014,$18.12,770,$18.04,$18.12,$18.04
11/14/2014,$16.87,100,$16.87,$16.87,$16.87
11/13/2014,$16.79,530,$16.63,$16.79,$16.63
11/12/2014,$16.82,10804,$16.82,$16.82,$16.82
11/11/2014,$18.77,N/A,$18.77,$18.77,$18.77
11/10/2014,$18.77,N/A,$18.77,$18.77,$18.77
11/07/2014,$18.77,N/A,$18.77,$18.77,$18.77
11/06/2014,$18.77,N/A,$18.77,$18.77,$18.77
11/05/2014,$18.77,N/A,$18.77,$18.77,$18.77
11/04/2014,$18.77,314,$18,$18.77,$18
11/03/2014,$16.45,N/A,$16.45,$16.45,$16.45
10/31/2014,$16.45,N/A,$16.45,$16.45,$16.45
10/30/2014,$16.45,N/A,$16.45,$16.45,$16.45
10/29/2014,$16.45,200,$16.45,$16.45,$16.45
10/28/2014,$15.95,150,$15.95,$15.95,$15.95
10/27/2014,$15.74,N/A,$15.74,$15.74,$15.74
10/24/2014,$15.74,N/A,$15.74,$15.74,$15.74
10/23/2014,$15.74,N/A,$15.74,$15.74,$15.74
10/22/2014,$15.74,1274,$15.93,$15.93,$15.74
10/21/2014,$15.28,N/A,$15.28,$15.28,$15.28
10/20/2014,$15.28,125,$15.28,$15.28,$15.28
10/17/2014,$14.75,N/A,$14.75,$14.75,$14.75
10/16/2014,$14.75,N/A,$14.75,$14.75,$14.75
10/15/2014,$14.75,N/A,$14.75,$14.75,$14.75
10/14/2014,$14.75,N/A,$14.75,$14.75,$14.75
10/13/2014,$14.75,N/A,$14.75,$14.75,$14.75
10/10/2014,$14.75,2814,$14.75,$14.75,$14.75
10/09/2014,$16.3914,N/A,$16.3914,$16.3914,$16.3914
10/08/2014,$16.3914,N/A,$16.3914,$16.3914,$16.3914
10/07/2014,$16.3914,N/A,$16.3914,$16.3914,$16.3914
10/06/2014,$16.3914,N/A,$16.3914,$16.3914,$16.3914
10/03/2014,$16.3914,1225,$16.3914,$16.3914,$16.3914
10/02/2014,$15.9707,300,$15.9707,$15.9707,$15.9707
10/01/2014,$16.1188,N/A,$16.1188,$16.1188,$16.1188
09/30/2014,$16.1188,N/A,$16.1188,$16.1188,$16.1188
09/29/2014,$16.1188,N/A,$16.1188,$16.1188,$16.1188
09/26/2014,$16.1188,N/A,$16.1188,$16.1188,$16.1188
09/25/2014,$16.1188,N/A,$16.1188,$16.1188,$16.1188
09/24/2014,$16.1188,2300,$17.1,$17.1,$16.1188
09/23/2014,$17.1,N/A,$17.1,$17.1,$17.1
09/22/2014,$17.1,380,$17.1,$17.1,$17.1
09/19/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/18/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/17/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/16/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/15/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/12/2014,$16.97,N/A,$16.97,$16.97,$16.97
09/11/2014,$16.97,170,$16.97,$16.97,$16.97
09/10/2014,$16.55,300,$16.6,$16.6,$16.55
09/09/2014,$16.31,6250,$16.31,$16.31,$16.31
09/08/2014,$16.57,468,$16.57,$16.57,$16.57
09/05/2014,$16.4858,N/A,$16.4858,$16.4858,$16.4858
09/04/2014,$16.4858,N/A,$16.4858,$16.4858,$16.4858
09/03/2014,$16.4858,N/A,$16.4858,$16.4858,$16.4858
09/02/2014,$16.4858,N/A,$16.4858,$16.4858,$16.4858
08/29/2014,$16.4858,1500,$16.4858,$16.4858,$16.4858
08/28/2014,$16.5,N/A,$16.5,$16.5,$16.5
08/27/2014,$16.5,N/A,$16.5,$16.5,$16.5
08/26/2014,$16.5,N/A,$16.5,$16.5,$16.5
08/25/2014,$16.5,N/A,$16.5,$16.5,$16.5
08/22/2014,$16.5,225,$16.5,$16.5,$16.5
08/21/2014,$16.73,716,$16.73,$16.73,$16.73
08/20/2014,$16.52,1000,$16.52,$16.52,$16.52
08/19/2014,$16.17,N/A,$16.17,$16.17,$16.17
08/18/2014,$16.17,200,$16.17,$16.17,$16.17
08/15/2014,$15.9,N/A,$15.9,$15.9,$15.9
08/14/2014,$15.9,N/A,$15.9,$15.9,$15.9
08/13/2014,$15.9,144,$15.9,$15.9,$15.9
08/12/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/11/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/08/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/07/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/06/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/05/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/04/2014,$17.95,N/A,$17.95,$17.95,$17.95
08/01/2014,$17.95,N/A,$17.95,$17.95,$17.95
07/31/2014,$17.95,N/A,$17.95,$17.95,$17.95
07/30/2014,$17.95,N/A,$17.95,$17.95,$17.95
07/29/2014,$17.95,N/A,$17.95,$17.95,$17.95
07/28/2014,$17.95,N/A,$17.95,$17.95,$17.95
07/25/2014,$17.95,532,$17.95,$17.95,$17.95
07/24/2014,$17.96,510,$18.05,$18.05,$17.96
07/23/2014,$17.7,N/A,$17.7,$17.7,$17.7
07/22/2014,$17.7,N/A,$17.7,$17.7,$17.7
07/21/2014,$17.7,100,$17.7,$17.7,$17.7
07/18/2014,$17.83,N/A,$17.83,$17.83,$17.83
07/17/2014,$17.83,N/A,$17.83,$17.83,$17.83
07/16/2014,$17.83,500,$17.83,$17.83,$17.83
07/15/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/14/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/11/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/10/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/09/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/08/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/07/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/03/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/02/2014,$18.1,N/A,$18.1,$18.1,$18.1
07/01/2014,$18.1,N/A,$18.1,$18.1,$18.1
06/30/2014,$18.1,525,$17.95,$18.1,$17.95
06/27/2014,$18.45,260,$18.45,$18.45,$18.45
06/26/2014,$18.71,100,$18.71,$18.71,$18.71
06/25/2014,$18.95,N/A,$18.95,$18.95,$18.95
06/24/2014,$18.95,345,$19,$19,$18.95
06/23/2014,$19.1,975,$19.15,$19.15,$19.1
06/20/2014,$19.1821,480,$19.1821,$19.1821,$19.1821
06/19/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/18/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/17/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/16/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/13/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/12/2014,$20.49,N/A,$20.49,$20.49,$20.49
06/11/2014,$20.49,240,$20.49,$20.49,$20.49
06/10/2014,$20.5,343,$20.47,$20.5,$20.47
06/09/2014,$20.45,108,$20.45,$20.45,$20.45
06/06/2014,$20.18,N/A,$20.18,$20.18,$20.18
06/05/2014,$20.18,N/A,$20.18,$20.18,$20.18
06/04/2014,$20.18,N/A,$20.18,$20.18,$20.18
06/03/2014,$20.18,N/A,$20.18,$20.18,$20.18
06/02/2014,$20.18,435,$20.18,$20.18,$20.18
05/30/2014,$19.86,3000,$19.86,$19.86,$19.86
05/29/2014,$19.95,1897,$19.889,$19.95,$19.85
05/28/2014,$19.45,N/A,$19.45,$19.45,$19.45
05/27/2014,$19.45,N/A,$19.45,$19.45,$19.45
05/23/2014,$19.45,100,$19.45,$19.45,$19.45
05/22/2014,$19.4,2160,$19.55,$19.55,$19.4
05/21/2014,$19.4,N/A,$19.4,$19.4,$19.4
05/20/2014,$19.4,N/A,$19.4,$19.4,$19.4
05/19/2014,$19.4,4098,$19.7333,$19.7333,$19.4
05/16/2014,$19.3,644,$19.23,$19.3,$19.23
05/15/2014,$18.7,100,$18.7,$18.7,$18.7
05/14/2014,$19.44,N/A,$19.44,$19.44,$19.44
05/13/2014,$19.44,N/A,$19.44,$19.44,$19.44
05/12/2014,$19.44,N/A,$19.44,$19.44,$19.44
05/09/2014,$19.44,N/A,$19.44,$19.44,$19.44
05/08/2014,$19.44,N/A,$19.44,$19.44,$19.44
05/07/2014,$19.44,400,$19.44,$19.44,$19.44
05/06/2014,$18.6,N/A,$18.6,$18.6,$18.6
05/05/2014,$18.6,250,$18.6,$18.6,$18.6
05/02/2014,$18.72,100,$18.72,$18.72,$18.72
05/01/2014,$18.78,200,$18.78,$18.78,$18.78
04/30/2014,$18.33,N/A,$18.33,$18.33,$18.33
04/29/2014,$18.33,N/A,$18.33,$18.33,$18.33
04/28/2014,$18.33,280,$18.33,$18.33,$18.33
04/25/2014,$18.25,N/A,$18.25,$18.25,$18.25
04/24/2014,$18.25,369,$18.25,$18.25,$18.25
04/23/2014,$18,350,$18.196,$18.196,$18
04/22/2014,$16.8,N/A,$16.8,$16.8,$16.8
04/21/2014,$16.8,N/A,$16.8,$16.8,$16.8
04/17/2014,$16.8,N/A,$16.8,$16.8,$16.8
04/16/2014,$16.8,N/A,$16.8,$16.8,$16.8
04/15/2014,$16.8,148,$16.8,$16.8,$16.8
04/14/2014,$17.75,N/A,$17.75,$17.75,$17.75
04/11/2014,$17.75,N/A,$17.75,$17.75,$17.75
04/10/2014,$17.75,150,$17.75,$17.75,$17.75
04/09/2014,$17.52,N/A,$17.52,$17.52,$17.52
04/08/2014,$17.52,N/A,$17.52,$17.52,$17.52
04/07/2014,$17.52,2250,$17.57,$17.57,$17.52
04/04/2014,$17.6,N/A,$17.6,$17.6,$17.6
04/03/2014,$17.6,N/A,$17.6,$17.6,$17.6
04/02/2014,$17.6,N/A,$17.6,$17.6,$17.6
04/01/2014,$17.6,5420,$17.76,$17.76,$17.6
03/31/2014,$17.4,N/A,$17.4,$17.4,$17.4
03/28/2014,$17.4,502,$17.4,$17.4,$17.4
03/27/2014,$17.31,N/A,$17.31,$17.31,$17.31
03/26/2014,$17.31,335,$17.31,$17.31,$17.31
03/25/2014,$16.64,N/A,$16.64,$16.64,$16.64
03/24/2014,$16.64,960,$16.86,$16.86,$16.64
03/21/2014,$17.46,100,$17.46,$17.46,$17.46
03/20/2014,$17.75,N/A,$17.75,$17.75,$17.75
03/19/2014,$17.75,290,$17.89,$17.89,$17.75
03/18/2014,$17.26,406,$17.26,$17.26,$17.26
03/17/2014,$17.26,752,$17.26,$17.26,$17.26
03/14/2014,$16.78,N/A,$16.78,$16.78,$16.78
03/13/2014,$16.78,N/A,$16.78,$16.78,$16.78
03/12/2014,$16.78,5200,$16.78,$16.78,$16.78
03/11/2014,$17,510,$17.4,$17.4,$17
03/10/2014,$18.12,N/A,$18.12,$18.12,$18.12
03/07/2014,$18.12,400,$17.7,$18.12,$17.7
03/06/2014,$17.2,5354,$16.65,$17.2,$16.65
03/05/2014,$16.2,1450,$16.2,$16.2,$16.2
03/04/2014,$16.2,N/A,$16.2,$16.2,$16.2
03/03/2014,$16.2,N/A,$16.2,$16.2,$16.2
02/28/2014,$16.2,2100,$16.235,$16.235,$16.2
02/27/2014,$16.2121,N/A,$16.2121,$16.2121,$16.2121
02/26/2014,$16.2121,N/A,$16.2121,$16.2121,$16.2121
02/25/2014,$16.2121,300,$16.2121,$16.2121,$16.2121
02/24/2014,$16.1,575,$16.1,$16.1,$16.1
02/21/2014,$16,1986,$16.09,$16.09,$16
02/20/2014,$16.23,N/A,$16.23,$16.23,$16.23
02/19/2014,$16.23,160,$16.23,$16.23,$16.23
02/18/2014,$15.71,N/A,$15.71,$15.71,$15.71
02/14/2014,$15.71,N/A,$15.71,$15.71,$15.71
02/13/2014,$15.71,320,$15.7195,$15.7195,$15.71
02/12/2014,$15.48,1215,$15.48,$15.5164,$15.48
02/11/2014,$15.85,1640,$15.37,$15.85,$15.37
02/10/2014,$14.6,541,$14.6,$14.6,$14.6
02/07/2014,$13.78,N/A,$13.78,$13.78,$13.78
02/06/2014,$13.78,N/A,$13.78,$13.78,$13.78
02/05/2014,$13.78,785,$13.78,$13.78,$13.78
02/04/2014,$13.5,1300,$13.52,$13.52,$13.5
02/03/2014,$13.83,188,$13.83,$13.83,$13.83
01/31/2014,$13.85,N/A,$13.85,$13.85,$13.85
01/30/2014,$13.85,N/A,$13.85,$13.85,$13.85
01/29/2014,$13.85,N/A,$13.85,$13.85,$13.85
01/28/2014,$13.85,N/A,$13.85,$13.85,$13.85
01/27/2014,$13.85,1870,$14.2,$14.2,$13.85
01/24/2014,$14.56,125,$14.56,$14.56,$14.56
01/23/2014,$14.47,N/A,$14.47,$14.47,$14.47
01/22/2014,$14.47,2316,$14.47,$14.47,$14.47
01/21/2014,$14.1,N/A,$14.1,$14.1,$14.1
01/17/2014,$14.1,N/A,$14.1,$14.1,$14.1
01/16/2014,$14.1,100,$14.1,$14.1,$14.1
01/15/2014,$14.62,N/A,$14.62,$14.62,$14.62
01/14/2014,$14.62,N/A,$14.62,$14.62,$14.62
01/13/2014,$14.62,346,$14.62,$14.62,$14.62
01/10/2014,$13.5,N/A,$13.5,$13.5,$13.5
01/09/2014,$13.5,N/A,$13.5,$13.5,$13.5
01/08/2014,$13.5,N/A,$13.5,$13.5,$13.5
01/07/2014,$13.5,N/A,$13.5,$13.5,$13.5
01/06/2014,$13.5,N/A,$13.5,$13.5,$13.5
01/03/2014,$13.5,450,$13.5,$13.5,$13.5
01/02/2014,$13.4,N/A,$13.4,$13.4,$13.4
12/31/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/30/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/27/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/26/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/24/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/23/2013,$13.4,N/A,$13.4,$13.4,$13.4
12/20/2013,$13.4,1000,$13.4,$13.4,$13.4
12/19/2013,$13.15,N/A,$13.15,$13.15,$13.15
12/18/2013,$13.15,N/A,$13.15,$13.15,$13.15
12/17/2013,$13.15,N/A,$13.15,$13.15,$13.15
12/16/2013,$13.15,470,$13.15,$13.15,$13.15
12/13/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/12/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/11/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/10/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/09/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/06/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/05/2013,$12.84,N/A,$12.84,$12.84,$12.84
12/04/2013,$12.84,400,$12.85,$12.85,$12.84
12/03/2013,$13,N/A,$13,$13,$13
12/02/2013,$13,N/A,$13,$13,$13
11/29/2013,$13,N/A,$13,$13,$13
11/27/2013,$13,N/A,$13,$13,$13
11/26/2013,$13,N/A,$13,$13,$13
11/25/2013,$13,N/A,$13,$13,$13
11/22/2013,$13,200,$13,$13,$13
11/21/2013,$12.7,300,$12.94,$12.94,$12.7
11/20/2013,$13.48,N/A,$13.48,$13.48,$13.48
11/19/2013,$13.48,395,$13.5,$13.5,$13.48
11/18/2013,$13.41,N/A,$13.41,$13.41,$13.41
11/15/2013,$13.41,950,$13.6139,$13.6139,$13.25
11/14/2013,$12.84,100,$12.84,$12.84,$12.84
11/13/2013,$12.65,200,$12.65,$12.65,$12.65
11/12/2013,$12.85,N/A,$12.85,$12.85,$12.85
11/11/2013,$12.85,200,$13,$13,$12.85
11/08/2013,$12.89,N/A,$12.89,$12.89,$12.89
11/07/2013,$12.89,789,$12.89,$12.89,$12.89
11/06/2013,$12.67,200,$12.67,$12.67,$12.67
11/05/2013,$12.7,N/A,$12.7,$12.7,$12.7
11/04/2013,$12.7,760,$12.6,$12.7,$12.6
11/01/2013,$12.65,1874,$12.65,$12.65,$12.65
10/31/2013,$12.98,2000,$13,$13,$12.89
10/30/2013,$12.7,100,$12.7,$12.7,$12.7
10/29/2013,$12.32,2028,$12.33,$12.35,$12.15
10/28/2013,$12.05,350,$12.21,$12.21,$12.05
10/25/2013,$12.35,3400,$12.4,$12.4,$12.35
10/24/2013,$12.2,1250,$12.2,$12.2,$12.2
10/23/2013,$11.95,800,$11.84,$11.95,$11.84
10/22/2013,$12.17,907,$12,$12.17,$11.95
10/21/2013,$12.26,1173,$12.28,$12.5,$12.2
10/18/2013,$12.58,6245,$12.46,$12.58,$12.2
10/17/2013,$12.24,45115,$11.388,$12.24,$11.388
10/16/2013,$11.15,3675,$11.28,$11.28,$11.12
10/15/2013,$14.72,N/A,$14.72,$14.72,$14.72
10/14/2013,$14.72,200,$14.72,$14.72,$14.72
10/11/2013,$14.2,N/A,$14.2,$14.2,$14.2
10/10/2013,$14.2,N/A,$14.2,$14.2,$14.2
10/09/2013,$14.2,590,$14.2,$14.2,$14.2
10/08/2013,$15.17,N/A,$15.17,$15.17,$15.17
10/07/2013,$15.17,350,$15.17,$15.17,$15.17
10/04/2013,$14.97,N/A,$14.97,$14.97,$14.97
10/03/2013,$14.97,380,$14.97,$14.97,$14.97
10/02/2013,$15.59,N/A,$15.59,$15.59,$15.59
10/01/2013,$15.59,N/A,$15.59,$15.59,$15.59
09/30/2013,$15.59,300,$15.59,$15.59,$15.59
09/27/2013,$15.8,200,$15.8,$15.8,$15.8
09/26/2013,$15.9,N/A,$15.9,$15.9,$15.9
09/25/2013,$15.9,N/A,$15.9,$15.9,$15.9
09/24/2013,$15.9,N/A,$15.9,$15.9,$15.9
09/23/2013,$15.9,N/A,$15.9,$15.9,$15.9
09/20/2013,$15.9,N/A,$15.9,$15.9,$15.9
09/19/2013,$15.9,876,$15.9,$15.9,$15.9
09/18/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/17/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/16/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/13/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/12/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/11/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/10/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/09/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/06/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/05/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/04/2013,$15.6,N/A,$15.6,$15.6,$15.6
09/03/2013,$15.6,1000,$15.24,$15.6,$15.24
08/30/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/29/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/28/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/27/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/26/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/23/2013,$16.0858,N/A,$16.0858,$16.0858,$16.0858
08/22/2013,$16.0858,150,$16.0858,$16.0858,$16.0858
08/21/2013,$15.6,N/A,$15.6,$15.6,$15.6
08/20/2013,$15.6,N/A,$15.6,$15.6,$15.6
08/19/2013,$15.6,N/A,$15.6,$15.6,$15.6
08/16/2013,$15.6,N/A,$15.6,$15.6,$15.6
08/15/2013,$15.6,N/A,$15.6,$15.6,$15.6
08/14/2013,$15.6,500,$15.6,$15.6,$15.6
08/13/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/12/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/09/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/08/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/07/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/06/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/05/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/02/2013,$15.1,N/A,$15.1,$15.1,$15.1
08/01/2013,$15.1,N/A,$15.1,$15.1,$15.1
07/31/2013,$15.1,N/A,$15.1,$15.1,$15.1
07/30/2013,$15.1,N/A,$15.1,$15.1,$15.1
07/29/2013,$15.1,180,$15.1,$15.1,$15.1
07/26/2013,$15.7,N/A,$15.7,$15.7,$15.7
07/25/2013,$15.7,180,$15.7,$15.7,$15.7
07/24/2013,$15.75,500,$15.75,$15.75,$15.75
07/23/2013,$15.65,N/A,$15.65,$15.65,$15.65
07/22/2013,$15.65,2174,$15.3,$15.65,$15.3
07/19/2013,$15,N/A,$15,$15,$15
07/18/2013,$15,N/A,$15,$15,$15
07/17/2013,$15,N/A,$15,$15,$15
07/16/2013,$15,N/A,$15,$15,$15
07/15/2013,$15,N/A,$15,$15,$15
07/12/2013,$15,100,$15,$15,$15
07/11/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/10/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/09/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/08/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/05/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/03/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/02/2013,$13.07,N/A,$13.07,$13.07,$13.07
07/01/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/28/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/27/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/26/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/25/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/24/2013,$13.07,N/A,$13.07,$13.07,$13.07
06/21/2013,$13.07,100,$13.07,$13.07,$13.07
06/20/2013,$13.25,448,$13.25,$13.25,$13.25
06/19/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/18/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/17/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/14/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/13/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/12/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/11/2013,$13.5,N/A,$13.5,$13.5,$13.5
06/10/2013,$13.5,200,$13.5,$13.5,$13.5
06/07/2013,$12.999,N/A,$12.999,$12.999,$12.999
06/06/2013,$12.999,N/A,$12.999,$12.999,$12.999
06/05/2013,$12.999,N/A,$12.999,$12.999,$12.999
06/04/2013,$12.999,N/A,$12.999,$12.999,$12.999
06/03/2013,$12.999,500,$12.999,$12.999,$12.999
05/31/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/30/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/29/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/28/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/24/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/23/2013,$12.7,N/A,$12.7,$12.7,$12.7
05/22/2013,$12.7,300,$12.7,$12.7,$12.7
05/21/2013,$12.7461,N/A,$12.7461,$12.7461,$12.7461
05/20/2013,$12.7461,300,$12.7461,$12.7461,$12.7461
05/17/2013,$12.69,5000,$12.5,$12.69,$12.5
05/16/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/15/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/14/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/13/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/10/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/09/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/08/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/07/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/06/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/03/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/02/2013,$10.92,N/A,$10.92,$10.92,$10.92
05/01/2013,$10.92,N/A,$10.92,$10.92,$10.92
04/30/2013,$10.92,N/A,$10.92,$10.92,$10.92
04/29/2013,$10.92,2000,$10.92,$10.92,$10.92
04/26/2013,$10.22,N/A,$10.22,$10.22,$10.22
04/25/2013,$10.22,N/A,$10.22,$10.22,$10.22
04/24/2013,$10.22,N/A,$10.22,$10.22,$10.22
04/23/2013,$10.22,N/A,$10.22,$10.22,$10.22
04/22/2013,$10.22,N/A,$10.22,$10.22,$10.22
04/19/2013,$10.22,150,$10.22,$10.22,$10.22
04/18/2013,$10.12,3600,$10.12,$10.12,$10.12
04/17/2013,$10.33,N/A,$10.33,$10.33,$10.33
04/16/2013,$10.33,N/A,$10.33,$10.33,$10.33
04/15/2013,$10.33,2000,$10.33,$10.33,$10.33
04/12/2013,$10.65,N/A,$10.65,$10.65,$10.65
04/11/2013,$10.65,N/A,$10.65,$10.65,$10.65
04/10/2013,$10.65,300,$10.65,$10.65,$10.65
04/09/2013,$10.7,N/A,$10.7,$10.7,$10.7
04/08/2013,$10.7,N/A,$10.7,$10.7,$10.7
04/05/2013,$10.7,N/A,$10.7,$10.7,$10.7
04/04/2013,$10.7,100,$10.7,$10.7,$10.7
04/03/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
04/02/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
04/01/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/28/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/27/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/26/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/25/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/22/2013,$11.2915,N/A,$11.2915,$11.2915,$11.2915
03/21/2013,$11.2915,3600,$11.2915,$11.2915,$11.2915
03/20/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/19/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/18/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/15/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/14/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/13/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/12/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/11/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/08/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/07/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/06/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/05/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/04/2013,$10.8438,N/A,$10.8438,$10.8438,$10.8438
03/01/2013,$10.8438,1400,$10.8438,$10.8438,$10.8438
02/28/2013,$11.25,250,$11.25,$11.25,$11.25
02/27/2013,$10.22,N/A,$10.22,$10.22,$10.22
02/26/2013,$10.22,N/A,$10.22,$10.22,$10.22
02/25/2013,$10.22,N/A,$10.22,$10.22,$10.22
